taxon_name,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
Adenostoma fasciculatum,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Adenostoma,Adenostoma fasciculatum,Adenostoma fasciculatum
Adenostoma sparsifolium,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Adenostoma,Adenostoma sparsifolium,Adenostoma sparsifolium
Pinus jeffreyi-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Quercus chrysolepis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus chrysolepis,Quercus chrysolepis
Trillium,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,Trillium,Trillium
Hydrophyllum,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Hydrophyllum,Hydrophyllum,Hydrophyllum
Pinus monticola-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Castanopsis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanopsis,Castanopsis,Castanopsis
Garrya,Plantae,Tracheophyta,Magnoliopsida,Garryales,Garryaceae,Garrya,Garrya,Garrya
Navarretia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Navarretia,Navarretia,Navarretia
Alnus (triporate),Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus,Alnus
Pinus monticola,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus monticola,Pinus monticola
Purshia,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Purshia,Purshia,Purshia
Picea glauca-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Picea mariana-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Castanea dentata,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,Castanea dentata,Castanea dentata
Celtis occidentalis,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Celtis occidentalis,Celtis occidentalis
Corylus cornuta,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,Corylus cornuta,Corylus cornuta
Fagus grandifolia,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,Fagus grandifolia,Fagus grandifolia
Platanus occidentalis,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,Platanus occidentalis,Platanus occidentalis
Tsuga canadensis,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga canadensis,Tsuga canadensis
Quercus vaccinifolia-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus,Quercus
Apocynaceae,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Apocynaceae,Apocynaceae,Apocynaceae
Araceae,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Araceae,Araceae,Araceae
Leptospermum,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Leptospermum,Leptospermum,Leptospermum
Ulmaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmaceae,Ulmaceae,Ulmaceae
Fraxinus (tetracolpate),Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Fraxinus (tricolpate),Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Alnus viridis subsp. sinuata-type,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus alnobetula
Arecaceae,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Arecaceae,Arecaceae,Arecaceae
Camassia,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Camassia,Camassia,Camassia
Elaeagnaceae,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Elaeagnaceae,Elaeagnaceae,Elaeagnaceae
Sequoiadendron,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Sequoiadendron,Sequoiadendron,Sequoiadendron
Sphaeralcea,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,Sphaeralcea,Sphaeralcea
Abies balsamea,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies balsamea,Abies balsamea
Larix laricina,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Larix,Larix laricina,Larix laricina
Nemopanthus,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex,Ilex
Pinus banksiana-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Taxus canadensis,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,Taxus canadensis,Taxus canadensis
Tilia americana,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia americana,Tilia americana
Viburnum nudum,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum nudum,Viburnum nudum
Gordonia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Gordonia,Gordonia,Gordonia
Liquidambar styraciflua,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,Liquidambar styraciflua,Liquidambar styraciflua
Serenoa,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Serenoa,Serenoa,Serenoa
Holodiscus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Holodiscus,Holodiscus,Holodiscus
Iva,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Iva,Iva,Iva
Lysichiton americanus,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lysichiton,Lysichiton americanus,Lysichiton americanus
Castilleja,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja,Castilleja
Erodium cicutarium,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,Erodium cicutarium,Erodium cicutarium
Gossypium,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Gossypium,Gossypium,Gossypium
Kallstroemia,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Kallstroemia,Kallstroemia,Kallstroemia
Linanthus,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Linanthus,Linanthus,Linanthus
Opuntia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia,Opuntia
Elaeagnaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Elaeagnaceae,Elaeagnaceae,Elaeagnaceae
Vitaceae,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitaceae,Vitaceae,Vitaceae
Prunus pensylvanica,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus pensylvanica,Prunus pensylvanica
Prunus undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus,Prunus
Rhus typhina-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,Rhus,Rhus
Tsuga undiff.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Tsuga,Tsuga,Tsuga
Nyssa sylvatica,Plantae,Tracheophyta,Magnoliopsida,Cornales,Nyssaceae,Nyssa,Nyssa sylvatica,Nyssa sylvatica
Suaeda calceoliformis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Suaeda,Suaeda calceoliformis,Suaeda calceoliformis
Arceuthobium pusillum,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,Arceuthobium pusillum,Arceuthobium pusillum
Chamaesyce,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia,Euphorbia
Hudsonia,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Hudsonia,Hudsonia,Hudsonia
Lycium,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,Lycium,Lycium
Monardella,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Monardella,Monardella,Monardella
Iris versicolor,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris versicolor,Iris versicolor
Penstemon,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,Penstemon,Penstemon
Actaea,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Actaea,Actaea,Actaea
Berberis repens,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Mahonia,Mahonia repens,Mahonia repens
Leptosiphon,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Leptosiphon,Leptosiphon,Leptosiphon
Commelinaceae,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelinaceae,Commelinaceae,Commelinaceae
Caprifoliaceae sensu lato undiff.,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Caprifoliaceae,Caprifoliaceae
Fraxinus americana-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Juniperus communis/Thuja occidentalis-type,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,Juniperus,Juniperus
Morus rubra-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus,Morus,Morus
Taxodium,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Taxodium,Taxodium,Taxodium
Pedicularis undiff.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis,Pedicularis
Aralia hispida,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Aralia,Aralia hispida,Aralia hispida
Carya ovata,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya,Carya ovata,Carya ovata
Cornus alternifolia,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus alternifolia,Cornus alternifolia
Viburnum edule,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum edule,Viburnum edule
Viburnum lentago,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum lentago,Viburnum lentago
Maclura pomifera-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Maclura,Maclura,Maclura
Fraxinus latifolia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus latifolia,Fraxinus latifolia
Shepherdia canadensis-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Elaeagnaceae,Shepherdia,Shepherdia,Shepherdia
Taxus brevifolia,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,Taxus brevifolia,Taxus brevifolia
Ceratiola ericoides,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ceratiola,Ceratiola ericoides,Ceratiola ericoides
Sabal,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Sabal,Sabal,Sabal
Arceuthobium americanum,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Arceuthobium,Arceuthobium americanum,Arceuthobium americanum
Betula det. shrub,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Betula det. tree,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula,Betula
Picea det. P. glauca,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Picea det. P. mariana,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea,Picea
Impatiens capensis,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens capensis,Impatiens capensis
Caltha leptosepala,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha leptosepala,Caltha leptosepala
Coptis aspleniifolia,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Coptis,Coptis aspleniifolia,Coptis aspleniifolia
Gentiana douglasiana,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,Gentiana douglasiana,Gentiana douglasiana
Avicennia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Avicennia,Avicennia,Avicennia
Coccoloba,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba,Coccoloba
Conocarpus,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Conocarpus,Conocarpus,Conocarpus
Dodonaea,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Dodonaea,Dodonaea,Dodonaea
Forestiera,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Forestiera,Forestiera,Forestiera
Laguncularia,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Laguncularia,Laguncularia,Laguncularia
Rhizophora,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora,Rhizophora
Rutaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Rutaceae,Rutaceae,Rutaceae
Sapindaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindaceae,Sapindaceae,Sapindaceae
Toxicodendron radicans,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,Toxicodendron radicans,Toxicodendron radicans
Nemopanthus mucronatus,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex mucronata,Ilex mucronata
Oxytropis maydelliana-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Oxytropis,Oxytropis,Oxytropis
Pinus resinosa-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Prunus virginiana,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus virginiana
Rosaceae cf. Prunus serotina,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Rosaceae,Rosaceae
Acer nigrum,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer nigrum,Acer nigrum
Carya cordiformis,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya,Carya cordiformis,Carya cordiformis
Populus deltoides-type,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus,Populus
Agastache,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache,Agastache
Cistanthe,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Cistanthe,Cistanthe,Cistanthe
Polygonum sect. Duravia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Ranunculus orthorhynchus,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus orthorhynchus,Ranunculus orthorhynchus
Iva undiff.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Iva,Iva,Iva
Lagotis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Lagotis,Lagotis,Lagotis
Pinaceae,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinaceae,Pinaceae
Rhamnus alnifolia/Frangula alnus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,Rhamnus,Rhamnus
Pedicularis verticillata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Pedicularis,Pedicularis verticillata,Pedicularis verticillata
Agave,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave,Agave
Allionia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Allionia,Allionia,Allionia
Canotia,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Canotia,Canotia,Canotia
Fouquieria,Plantae,Tracheophyta,Magnoliopsida,Ericales,Fouquieriaceae,Fouquieria,Fouquieria,Fouquieria
Hydrophyllaceae,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Hydrophyllaceae,Hydrophyllaceae,Hydrophyllaceae
Larrea,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Larrea,Larrea,Larrea
Mimosa,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa,Mimosa
Portulacaceae,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulacaceae,Portulacaceae,Portulacaceae
Prosopis,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis,Prosopis
Simmondsia chinensis,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Simmondsiaceae,Simmondsia,Simmondsia chinensis,Simmondsia chinensis
Tidestromia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia,Tidestromia
Yucca,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,Yucca,Yucca
Anemone canadensis-type,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,Anemone,Anemone
Campanula rotundifolia-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,Campanula,Campanula
Gaura,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Lechea,Lechea,Lechea
Gaura,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Lechea,Lechea,Lechea
Gaura,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera,Oenothera
Gaura,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera,Oenothera
Momipites,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Momipites,Momipites,Momipites
Pinaceae (vesiculate) undiff.,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinaceae,Pinaceae
Ranunculaceae (pericolpate),Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Ranunculaceae,Ranunculaceae
Ranunculaceae (tricolpate) undiff.,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Ranunculaceae,Ranunculaceae
Zigadenus,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Zigadenus,Zigadenus,Zigadenus
Apocynum,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Apocynum,Apocynum,Apocynum
Dicentra,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Dicentra,Dicentra,Dicentra
Menispermum,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Menispermum,Menispermum,Menispermum
Fritillaria camschatcensis,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,Fritillaria camschatcensis,Fritillaria camschatcensis
Oplopanax horridus,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Oplopanax,Oplopanax horridus,Oplopanax horridus
Picea sitchensis,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea sitchensis,Picea sitchensis
Populus trichocarpa,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus trichocarpa,Populus trichocarpa
Sanguisorba stipulata,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,Sanguisorba stipulata,Sanguisorba stipulata
Alternanthera,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera,Alternanthera
Filipendula rubra,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Filipendula,Filipendula rubra,Filipendula rubra
Polygonum subsect. Polygonella,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonella,Polygonella,Polygonella
Arabis,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis,Arabis
Chamaedaphne,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Chamaedaphne,Chamaedaphne,Chamaedaphne
Hamamelis,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Hamamelis,Hamamelis,Hamamelis
Maianthemum,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Maianthemum,Maianthemum,Maianthemum
Hamamelidaceae,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Hamamelidaceae,Hamamelidaceae,Hamamelidaceae
Platanaceae,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanaceae,Platanaceae,Platanaceae
Symphoricarpos albus,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,Symphoricarpos albus
Circaea alpina,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Circaea,Circaea alpina,Circaea alpina
Claytonia acutifolia,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia acutifolia,Claytonia acutifolia
Acer negundo-type,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer,Acer
Arecaceae undiff.,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Arecaceae,Arecaceae,Arecaceae
Beta vulgaris-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Beta,Beta,Beta
Bromeliaceae,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Bromeliaceae,Bromeliaceae,Bromeliaceae
Bursera,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Bursera,Bursera,Bursera
Byrsonima,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima,Byrsonima
Ceratiola ericoides-type,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Ceratiola,Ceratiola,Ceratiola
Chamaecrista fasciculata-type,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista,Chamaecrista
Cyrilla racemiflora,Plantae,Tracheophyta,Magnoliopsida,Ericales,Cyrillaceae,Cyrilla,Cyrilla racemiflora,Cyrilla racemiflora
Hedyosmum,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Hedyosmum,Hedyosmum,Hedyosmum
Iva frutescens-type,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Iva,Iva,Iva
Lechea,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Lechea,Lechea,Lechea
Myrtaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrtaceae,Myrtaceae,Myrtaceae
Osmanthus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Osmanthus,Osmanthus,Osmanthus
Paronychia americana,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia americana,Paronychia americana
Paronychia chartacea,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia chartacea,Paronychia chartacea
Phoradendron,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Phoradendron,Phoradendron,Phoradendron
Podocarpus,Plantae,Tracheophyta,Pinopsida,Pinales,Podocarpaceae,Podocarpus,Podocarpus,Podocarpus
Polygonum delopyrum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Polygonum fimbriatum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Polygonum polygamum-type,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum,Polygonum
Sisyrinchium,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium,Sisyrinchium,Sisyrinchium
Solanaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanaceae,Solanaceae,Solanaceae
Tillandsia,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia,Tillandsia
Urticaceae undiff.,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urticaceae,Urticaceae,Urticaceae
Ximenia,Plantae,Tracheophyta,Magnoliopsida,Santalales,Ximeniaceae,Ximenia,Ximenia,Ximenia
Xyris,Plantae,Tracheophyta,Liliopsida,Poales,Xyridaceae,Xyris,Xyris,Xyris
Pinus aristata-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus flexilis-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Pinus ponderosa-type,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus,Pinus
Berchemia scandens,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Berchemia,Berchemia scandens,Berchemia scandens
Calycanthus,Plantae,Tracheophyta,Magnoliopsida,Laurales,Calycanthaceae,Calycanthus,Calycanthus,Calycanthus
Cephalanthus occidentalis,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cephalanthus,Cephalanthus occidentalis,Cephalanthus occidentalis
Fraxinus quadrangulata/F. nigra-type,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus,Fraxinus
Gleditsia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia,Gleditsia,Gleditsia
Prunus americana-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus,Prunus
Prunus virginiana-type,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus,Prunus
Viburnum acerifolium-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum,Viburnum
Viburnum lentago-type,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum,Viburnum
Chamaedaphne calyculata,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Chamaedaphne,Chamaedaphne calyculata,Chamaedaphne calyculata
Gaultheria,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Gaultheria,Gaultheria,Gaultheria
Gaylussacia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Gaylussacia,Gaylussacia,Gaylussacia
Lithocarpus,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Lithocarpus,Lithocarpus,Lithocarpus
Maclura,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Maclura,Maclura,Maclura
Sapindaceae,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindaceae,Sapindaceae,Sapindaceae
