LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387372			441	Plant ID / Individual ID	ID	W476_9											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387373			9571	Provenance: mother tree	Family	W476											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387374			9572	Botanical garden code	Garden	J5											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387375			2300	Block ID	bloc	D5											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387376			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387377			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387378			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387379			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387380	18	Plant height	9575	Height at year 1 (cm)	H_1	11	cm	Single				0.11	m		62377186	0.634352	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 1 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387381	18	Plant height	9576	Height at year 2 (cm)	H_2	15	cm	Single				0.15	m		62377030	0.366747	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387382	18	Plant height	9577	Height at year 4 (cm)	H_4	25.5	cm	Single				0.255	m			0.187802	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 4 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365025	62387383	18	Plant height	9578	Height at year 5 (cm)	H_5	20.6	cm	Single				0.206	m		62378222	0.582942	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 5 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387418			441	Plant ID / Individual ID	ID	W477_1											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387419			9571	Provenance: mother tree	Family	W477											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387420			9572	Botanical garden code	Garden	J6											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387421			2300	Block ID	bloc	B11											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387422			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387423			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387424			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387425			9573	Individual status at transplant	seed_info	seedling											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387426	18	Plant height	9574	Height at year 0 (cm)	H_0	14	cm	Single				0.14	m		62378898	0.293884	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387427	18	Plant height	9575	Height at year 1 (cm)	H_1	23.6	cm	Single				0.236	m			0.988366	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 1 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387428	18	Plant height	9576	Height at year 2 (cm)	H_2	29	cm	Single				0.29	m		62385441	0.897352	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387429	18	Plant height	9577	Height at year 4 (cm)	H_4	47.2	cm	Single				0.472	m			1.53231	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 4 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365026	62387430	18	Plant height	9578	Height at year 5 (cm)	H_5	52.8	cm	Single				0.528	m			1.52574	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 5 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387515			441	Plant ID / Individual ID	ID	W477_15											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387516			9571	Provenance: mother tree	Family	W477											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387517			9572	Botanical garden code	Garden	J1											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387518			2300	Block ID	bloc	A9											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387519			1863	Habitat / site description	Habitat	HT											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387520			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387521			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387522			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365030	62387523	18	Plant height	9576	Height at year 2 (cm)	H_2	15	cm	Single				0.15	m		62377030	0.366747	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387535			441	Plant ID / Individual ID	ID	W477_16											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387536			9571	Provenance: mother tree	Family	W477											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387537			9572	Botanical garden code	Garden	J1											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387538			2300	Block ID	bloc	D6											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387539			1863	Habitat / site description	Habitat	HT											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387540			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387541			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387542			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365031	62387543	18	Plant height	9574	Height at year 0 (cm)	H_0	7.4	cm	Single				0.074	m		62386321	1.03636	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387613			441	Plant ID / Individual ID	ID	W477_23											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387614			9571	Provenance: mother tree	Family	W477											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387615			9572	Botanical garden code	Garden	J9											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387616			2300	Block ID	bloc	D2											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387617			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387618			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387619			449	Location Region	PLANT_Region	E											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia sp1	52509	Symphonia sp	6365036	62387620			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
