taxon_name,level_6
Zygophyllaceae,Zygophyllaceae
Ephedraceae,Ephedraceae
Anemone sect. Pulsatilla,Pulsatilla
Rutaceae,Rutaceae
Grossulariaceae,Grossulariaceae
Myosotis,Myosotis
Alnus glutinosa-type,Alnus
Anthriscus sylvestris-type,Anthriscus
Chaerophyllum hirsutum-type,Chaerophyllum
Dipsacus,Dipsacus
Heracleum-type,Heracleum
Peucedanum-type,Peucedanum
Phyteuma,Phyteuma
Pimpinella major-type,Pimpinella
Ranunculus arvensis,Ranunculus
Rumex obtusifolius-type,Rumex
Bupleurum-type,Bupleurum
Carduus,Carduus
Gnaphalium-type,Gnaphalium
Polygonatum,Polygonatum
Seseli-type,Seseli
Viburnum lantana,Viburnum
Aegopodium podagraria,Aegopodium
Alchemilla-type,Alchemilla
Amaranthaceae-type,Amaranthaceae
Anthericum,Anthericum
Anthriscus cerefolium,Anthriscus
Anthyllis,Anthyllis
Apium,Apium
Aruncus-type,Aruncus
Astragalus alpinus-type,Astragalus
Astragalus onobrychis-type,Astragalus
Astrantia-type,Astrantia
Bartsia-type,Bartsia
Celtis australis,Celtis
Centaurea montana,Centaurea
Cerastium arvense-type,Cerastium
Cerinthe,Cerinthe
Consolida-type,Consolida
Cornus mas,Cornus
Cynoglossum officinale-type,Cynoglossum
Daucus carota,Daucus
Dianthus superbus-type,Dianthus
Digitalis-type,Digitalis
Eremurus,Eremurus
Falcaria-type,Falcaria
Genista-type,Genista
Gentiana pneumonanthe-type,Gentiana
Gypsophila repens-type,Gypsophila
Heliotropium,Heliotropium
Laserpitium latifolium-type,Laserpitium
Ligusticum mutellina,Mutellina
Linum catharticum-type,Linum
Lithospermum officinale,Lithospermum
Minuartia rubra-type,Minuartia
Morus alba-type,Morus
Ornithogalum-type,Ornithogalum
Pimpinella anisum,Pimpinella
Plantago alpina-type,Plantago
Primula farinosa-type,Primula
Primula farinosa-type (large),Primula
Primula hirsuta-type,Primula
Pterocarya fraxinifolia,Pterocarya
Pulmonaria-type,Pulmonaria
Rheum officinale,Rheum
Sanguisorba minor-type,Sanguisorba
Saponaria,Saponaria
Scutellaria-type,Scutellaria
Senecio,Senecio
Symphytum,Symphytum
Thesium,Thesium
Thymelaeaceae,Thymelaeaceae
Veratrum,Veratrum
Fallopia,Fallopia
Ribes-type,Ribes
Plantago media-type,Plantago
Aconitum-type,Aconitum
Spergularia-type,Spergularia
Helianthemum nummularium-type,Helianthemum
Crassulaceae,Crassulaceae
Linaria,Linaria
Oleaceae,Oleaceae
Quercus ilex-type,Quercus
Quercus robur-type,Quercus
Calystegia,Calystegia
Carduus-type,Carduus
Cynoglossum,Cynoglossum
Dianthus,Dianthus
Digitalis,Digitalis
Papaver-type,Papaver
Solanum nigrum,Solanum
Asphodelus,Asphodelus
Ceratonia,Ceratonia
Cistus,Cistus
Cytisus,Cytisus
Spergula,Spergula
Epipactis,Epipactis
Rhamnus-type,Rhamnus
Convolvulus arvensis-type,Convolvulus
Cuscuta europaea-type,Cuscuta
Matricaria-type,Matricaria
Rumex aquaticus-type,Rumex
Rumex crispus-type,Rumex
Saxifraga aizoides-type,Saxifraga
Tilia cordata-type,Tilia
Centaurea montana-type,Centaurea
Euphrasia-type,Euphrasia
Allium ursinum-type,Allium
Bellis-type,Bellis
Centaurea scabiosa-type,Centaurea
Glyceria-type,Glyceria
Loranthus europaeus,Loranthus
Lythrum portula,Lythrum
Ranunculus flammula-type,Ranunculus
Salvia,Salvia
Scorzonera humilis-type,Scorzonera
Solanum nigrum-type,Solanum
Thymus-type,Thymus
Jasminum,Jasminum
Delphinium-type,Delphinium
Nigella,Nigella
Fraxinus ornus,Fraxinus
Genista,Genista
Rheum,Rheum
Araliaceae undiff.,Araliaceae
Ballota-type,Ballota
Bryonia,Bryonia
Cornus mas-type,Cornus
Hippocrepis,Hippocrepis
Papaver argemone-type,Papaver
Carpinus-type,Carpinus
Rumex acetosa/R. acetosella,Rumex
Elymus-type,Elymus
Allium vineale-type,Allium
Papaver argemone,Roemeria
Rumex conglomeratus-type,Rumex
Chenopodium album,Chenopodium
Fumaria,Fumaria
Anthericum-type,Anthericum
Cornus sanguinea-type,Cornus
Falcaria vulgaris-type,Falcaria
Fraxinus excelsior-type,Fraxinus
Fritillaria-type,Fritillaria
Laurus,Laurus
Pinus sylvestris-type,Pinus
Adonis-type,Adonis
Betula cf. B. nana,Betula
Lithospermum-type,Lithospermum
Hippocrepis-type,Hippocrepis
Mercurialis annua,Mercurialis
Loranthaceae,Loranthaceae
Arbutus,Arbutus
Arceuthobium oxycedri,Arceuthobium
Asphodeline,Asphodeline
Asphodelus albus-type,Asphodelus
Calligonum,Calligonum
Carthamus,Carthamus
Carthamus-type,Carthamus
Cyperus-type,Cyperus
Ficus,Ficus
Ostrya/Carpinus orientalis,Ostrya
Paronychia-type,Paronychia
Betula pendula,Betula
Betula pubescens,Betula
Cupressus,Cupressus
Quercus cerris-type,Quercus
Gypsophila-type,Gypsophila
Quercus (deciduous),Quercus
Sambucus ebulus,Sambucus
Androsace-type,Androsace
Betula pubescens-type,Betula
Myricaria germanica,Myricaria
Centaurea undiff.,Centaurea
Fagopyrum-type,Fagopyrum
Angelica sylvestris,Angelica
Olea europaea,Olea
Anemone sect. Pulsatilla-type,Anemone
Centaurea solstitialis-type,Centaurea
Heliotropium-type,Heliotropium
Marrubium,Marrubium
Myrtus,Myrtus
Rumex hydrolapathum,Rumex
Limonium,Limonium
Apium-type,Apium
Lamium album-type,Lamium
Phyteuma-type,Phyteuma
Saxifraga hirculus-type,Saxifraga
Echium-type,Echium
Muscari,Muscari
Betula sect. Betula-type,Betula
Pinus sibirica,Pinus
Eugenia,Eugenia
Diospyros,Diospyros
Sanguisorba-type,Sanguisorba
Betula humilis,Betula
Psylliostachys spicata,Psylliostachys
Amaranthus,Amaranthus
Betula cf. B. fruticosa,Betula
Betula cf. B. pendula,Betula
Alnus subg. Alnobetula,Alnus
Zygophyllum,Zygophyllum
Maianthemum bifolium,Maianthemum
Scorzonera-type,Scorzonera
Narthecium-type,Narthecium
Aesculus hippocastanum,Aesculus
Coniferae,Pinales
Combretaceae,Combretaceae
Myrtaceae,Myrtaceae
Patrinia,Patrinia
Ulmus undiff.,Ulmus
Polemonium caeruleum,Polemonium
Inula,Inula
Primula veris-type,Primula
Myricaria-type,Myricaria
Clethra-type,Clethra
Abies sibirica,Abies
Alnus hirsuta-type,Alnus
Aquilegia undiff.,Aquilegia
Bergenia crassifolia,Bergenia
Betula fruticosa,Betula
Cotoneaster,Cotoneaster
Illecebrum-type,Illecebrum
Iris germanica-type,Iris
Pedicularis oederi-type,Pedicularis
Rumex subg. Acetosa/Oxyria,Rumex
Saxifraga hirsuta,Saxifraga
Solanum dulcamara-type,Solanum
Lythrum salicaria-type,Lythrum
Acanthaceae,Acanthaceae
Adenophora,Adenophora
Alangium,Alangium
Aphanamixis-type,Aphanamixis
Aporosa,Aporosa
Biebersteinia,Biebersteinia
Bignoniaceae undiff.,Bignoniaceae
Catalpa,Catalpa
Celastraceae,Celastraceae
Engelhardia,Engelhardia
Eurya-type,Eurya
Garcinia,Garcinia
Gesneriaceae,Gesneriaceae
Illicium,Illicium
Lauraceae,Lauraceae
Lobelioideae,Campanulaceae
Magnoliaceae,Magnoliaceae
Melastomataceae,Melastomataceae
Morina,Morina
Phyllanthus,Phyllanthus
Platycarya,Platycarya
Polygonum sp.,Polygonum
Pseudolarix,Pseudolarix
Quercus (evergreen),Quercus
Reevesia,Reevesia
Salicaceae undiff.,Salicaceae
Schima-type,Schima
Schisandra,Schisandra
Styracaceae,Styracaceae
Tetracentron,Tetracentron
Tournefortia,Tournefortia
Tsuga dumosa,Tsuga
Alnus viridis subsp. fruticosa-type,Alnus
Pinus pumila,Pinus
Oenanthe fistulosa-type,Oenanthe
Rumex alpinus-type,Rumex
Scabiosa columbaria-type,Scabiosa
Tribulus terrestris,Tribulus
Artemisia herba-alba-type,Artemisia
Artemisia vulgaris-type,Artemisia
Brassica-type,Brassica
Cotinus coggygria,Cotinus
Loranthus,Loranthus
Onosma-type,Onosma
Paliurus,Paliurus
Ranunculus repens-type,Ranunculus
Ranunculus sceleratus-type,Ranunculus
Scrophularia/Verbascum,Scrophularia
Symphytum-type,Symphytum
Thymus/Mentha,Thymus/Mentha
Adonis,Adonis
cf. Geum,Geum
Glaux,Astragalus
Acanthus,Acanthus
Phlomis,Phlomis
Sideritis,Sideritis
Tamarix,Tamarix
Urtica pilulifera,Urtica
Zelkova,Zelkova
Aruncus,Aruncus
Filipendula ulmaria,Filipendula
Ailanthus,Ailanthus
Centaurium-type,Centaurium
Limonium-type,Limonium
Consolida,Delphinium
Cynoglossum-type,Cynoglossum
Jurinea-type,Jurinea
Gentianella tenella-type,Gentianella
Colchicum,Colchicum
Angelica archangelica-type,Angelica
Angelica palustris-type,Angelica
Filago-type,Filago
Sanguisorba officinalis-type,Sanguisorba
Silaum silaus-type,Silaum
Muscari-type,Muscari
Matthiola,Matthiola
Ephedra major-type,Ephedra
Haplophyllum,Haplophyllum
Parrotia persica,Parrotia
Gagea-type,Gagea
Astrantia major-type,Astrantia
Campanula trachelium-type,Campanula
Kickxia,Kickxia
Geranium pratense-type,Geranium
Maianthemum-type,Maianthemum
Narcissus poeticus-type,Narcissus
Mercurialis annua-type,Mercurialis
Gentiana nivalis-type,Gentiana
Anchusa-type,Anchusa
Centaurea depressa-type,Centaurea
Glaucium-type,Glaucium
Droseraceae,Droseraceae
cf. Saxifraga oppositifolia-type,Saxifraga
Armeria/Limonium,Armeria
Adonis aestivalis-type,Adonis
Anemone coronaria,Anemone
Arum,Arum
Blackstonia-type,Blackstonia
Ceratonia siliqua,Ceratonia
cf. Phillyrea,Phillyrea
cf. Plantago,Plantago
cf. Pterocarya fraxinifolia,Pterocarya
cf. Ranunculaceae,Ranunculaceae
Dipsacus/Cephalaria,Dipsacus
Ligustrum-type,Ligustrum
Platanus orientalis,Platanus
Polycnemum,Polycnemum
Ranunculus lanuginosus-type,Ranunculus
Salvia-type,Salvia
Cistus-type,Cistus
Illecebrum verticillatum-type,Illecebrum
Aconitum napellus-type,Aconitum
Hedera helix-type,Hedera
Viburnum lantana-type,Viburnum
Sanicula-type,Sanicula
Betula pubescens var. pumila,Betula
Anchusa/Pulmonaria,Anchusa
Anisosciadium-type,Anisosciadium
Aquilegia-type,Aquilegia
Arctium/Jurinea,Arctium
Asperula-type,Asperula
Atractylis-type,Atractylis
Atraphaxis,Atraphaxis
Atriplex-type,Atriplex
Beta-type,Beta
Bongardia,Bongardia
Bunium-type,Bunium
Cephalaria,Cephalaria
cf. Abies,Abies
cf. Acantholimon,Acantholimon
cf. Aconitum,Aconitum
cf. Adonis,Adonis
cf. Astragalus-type,Astragalus
cf. Caucalis,Caucalis
cf. Loranthaceae,Loranthaceae
cf. Papaveraceae,Papaveraceae
cf. Thymelaeaceae,Thymelaeaceae
Cirsium/Gundelia,Cirsium
Cousinia,Cousinia
Cyclamen,Cyclamen
Datisca cannabina,Datisca
Dipsacus-type,Dipsacus
Ferula-type,Ferula
Gentiana olivieri-type,Gentiana
Halothamnus-type,Halothamnus
Hammada-type,Hammada
Hedysarum/Ebenus,Hedysarum
Hypericum hirtellum var. assyriacum-type,Hypericum
Inula-type,Inula
Legousia-type,Legousia
Leontice leontopetalum,Leontice
Lomelosia rotata-type,Lomelosia
Malabaila,Grafia
Noaea-type,Noaea
Onopordum-type,Onopordum
Plantago ovata-type,Plantago
Psylliostachys,Psylliostachys
Quercus coccifera-type,Quercus
Ranunculus asiaticus-type,Ranunculus
Rumex cyprius-type,Rumex
Rumex patientia-type,Rumex
Sanicula,Sanicula
Thymelaea,Thymelaea
Turgenia-type,Turgenia
Urtica pilulifera-type,Urtica
Podocarpaceae,Podocarpaceae
Hedysarum hedysaroides,Hedysarum
Carya-type,Carya
Delphinium elatum,Delphinium
Euphorbia-type,Euphorbia
Silene suecica-type,Silene
Ziziphus,Ziziphus
Primula clusiana-type,Primula
Crepis-type,Crepis
Primula-type,Primula
Cerinthe-type,Cerinthe
Juncus/Luzula,Juncus
Vitex agnus-castus,Vitex
Asparagus-type,Asparagus
Roemeria,Roemeria
Nerium,Nerium
Hyoscyamus,Hyoscyamus
Viola odorata-type,Viola
Polygonatum odoratum-type,Polygonatum
Lychnis-type,Silene
Polygala-type,Polygala
Theligonum,Theligonum
Carpinus betulus-type,Carpinus
Aristolochia,Aristolochia
Olea-type,Olea
Frankenia,Frankenia
Lithocarpus-type,Lithocarpus
Rumex subg. Emex,Rumex
Styrax,Styrax
Bistorta-type,Bistorta
Hordeum group,Hordeum
Cucurbitaceae,Cucurbitaceae
Melilotus,Melilotus
Sambucus racemosa-type,Sambucus
Pinus haploxylon,Pinus
Aconitum group,Aconitum
Gratiola,Gratiola
Sison amomum-type,Sison
Papaver rhoeas,Papaver
Solanum-type,Solanum
Anthriscus-type,Anthriscus
Betula sect. Costatae,Betula
