taxon_name,Pollen_type
Calystegia-type,Calystegia
Sium-type,Sium
Brassicaceae-type,Brassicaceae
cf. Sedum,Sedum
Sedum/Rhodiola cf. R. rosea,Sedum
Xanthium-type,Xanthium
Antennaria-type,Antennaria
Bellidiastrum-type,Bellidiastrum
Chrysanthemum-type,Chrysanthemum
Eupatorium-type,Eupatorium
Liliaceae-type undiff.,Liliaceae
Polemonium-type,Polemonium
Myricaria-type,Myricaria
Chelidonium-type,Chelidonium
Scleranthus-type,Scleranthus
Cichorioideae-type,Asteraceae
Cardueae,Asteraceae
Avena/Triticum,Avena/Triticum
Chaerophyllum-type,Chaerophyllum
Gentiana-type,Gentiana
Clematis-type,Clematis
Meum-type,Meum
Pleurospermum-type,Pleurospermum
Falcaria-type,Falcaria
Galanthus-type,Galanthus
Matthiola-type,Matthiola
Brassica-type,Brassica
Onosma-type,Onosma
Sanguisorba-type,Sanguisorba
Scrophularia/Verbascum,Scrophularia
Symphytum-type,Symphytum
Thymus/Mentha,Thymus/Mentha
Aster/Achillea-type,Aster/Achillea
cf. Digitalis,Digitalis
cf. Geum,Geum
"Betula/Alnus/Corylus/Myrica (type 114, HdV)",Betulaceae/Myricaceae
cf. Hordeum,Hordeum
cf. Juncus,Juncus
Ammi-type,Ammi
Gladiolus-type,Gladiolus
Smyrnium-type,Smyrnium
Centaurium-type,Centaurium
Limonium-type,Limonium
Cynoglossum-type,Cynoglossum
Jurinea-type,Jurinea
Lilium-type,Lilium
Daphne-type,Daphne
Humulus/Urtica,Humulus
Myrtus-type,Myrtus
Hordeum/Triticum-type,Hordeum
Thymus/Mentha-type,Thymus/Mentha
cf. Armeria,Armeria
cf. Centaurea nigra-type,Centaurea
cf. Platanus,Platanus
cf. Sedum-type,Sedum
Gentianella-type,Gentianella
Anthemis-type (small),Anthemis
Filago-type,Filago
Halimium/Tuberaria,Halimium
Lavandula-type,Lavandula
Reseda/Sesamoides,Reseda
Rhinanthus/Veronica,Rhinanthus
Halimium-type,Halimium
cf. Convolvulus,Convolvulus
Humulus/Cannabis sativa,Humulus
Knautia-type,Knautia
Muscari-type,Muscari
Paris-type,Paris
cf. Trollius europaeus,Trollius
Hyacinthoides-type,Hyacinthoides
Gagea-type,Gagea
Maianthemum-type,Maianthemum
Urtica/Parietaria,Urtica/Parietaria
Vicia-type sensu stricto,Vicia
cf. Rhinanthus,Rhinanthus
Anchusa-type,Anchusa
cf. Sambucus nigra,Sambucus
cf. Sambucus racemosa,Sambucus
Sambucus-type,Sambucus
cf. Cirsium,Cirsium
cf. Lotus,Lotus
cf. Papaver,Papaver
cf. Stellaria,Stellaria
Pinus-type,Pinus
Glaucium-type,Glaucium
Valeriana-type,Valeriana
cf. Fabaceae,Fabaceae
cf. Hippophae rhamnoides,Hippophae
cf. Saxifraga oppositifolia-type,Saxifraga
Trollius-type,Trollius
cf. Frangula,Frangula
Armeria/Limonium,Armeria
Sarcopoterium-type,Sarcopoterium
Blackstonia-type,Blackstonia
cf. Carya,Carya
cf. Phillyrea,Phillyrea
cf. Plantago,Plantago
cf. Pterocarya fraxinifolia,Pterocarya
cf. Ranunculaceae,Ranunculaceae
Dipsacus/Cephalaria,Dipsacus
Ligustrum-type,Ligustrum
Ostrya/Carpinus betulus-type,Ostrya
Salvia-type,Salvia
Urticaceae/Moraceae,Urticaceae
Cistus-type,Cistus
Melampyrum-type,Melampyrum
Valerianella-type,Valerianella
Reseda-type,Reseda
Sanicula-type,Sanicula
cf. Galeopsis,Galeopsis
cf. Oxytropis,Oxytropis
Festuca-type,Festuca
cf. Rhamnus,Rhamnus
Helianthus-type,Helianthus
Solidago-type/Saussurea-type,Solidago
cf. Maianthemum,Maianthemum
cf. Limosella aquatica,Limosella
cf. Helianthemum,Helianthemum
Carum-type,Carum
Draba-type,Draba
Foeniculum-type,Foeniculum
cf. Androsace,Androsace
Senecio/Aster,Senecio
Crepis-type,Crepis
Lactuca-type,Lactuca
Myosotis-type,Myosotis
Primula-type,Primula
Agrostemma-type,Agrostemma
Ericoideae,Ericaceae
Odontites/Euphrasia,Odontites
cf. Pterocarya,Pterocarya
cf. Gentianaceae,Gentianaceae
Mercurialis-type,Mercurialis
Plantago-type,Plantago
Corylus/Myrica undiff.,Corylus
Cerinthe-type,Cerinthe
Dipsacus-type,Dipsacus
Geum/Potentilla,Geum
Juncus/Luzula,Juncus
Parietaria-type,Parietaria
Phillyrea-type,Phillyrea
Asparagus-type,Asparagus
Daphne/Thymelaea,Daphne/Thymelaea
Scabiosa-type,Scabiosa
cf. Juniperus,Juniperus
Olea/Phillyrea,Olea/Phillyrea
Andromeda-type,Andromeda
Betula/Corylus,Betula/Corylus
Erodium-type,Erodium
Melilotus-type,Melilotus
Ulex/Cytisus sect. Spartopsis-type,Ulex
Aquilegia-type,Aquilegia
Echinophora-type,Echinophora
Circaea-type,Circaea
Lychnis-type,Silene
Polygala-type,Polygala
cf. Cuscuta,Cuscuta
Morus-type,Morus
cf. Glyceria,Glyceria
Pyrola-type,Pyrola
Cucumis-type,Cucumis
Cuscuta-type,Cuscuta
Cornaceae-type,Cornaceae
Echinops-type,Echinops
Olea-type,Olea
Ostrya/Corylus-type,Ostrya
Polygonum-type,Polygonum
Salix-type,Salix
Carya-type,Carya
Haplophyllum-type,Haplophyllum
Genista/Cytisus,Genista/Cytisus
Medicago-type,Medicago
Cytisus/Genista-type,Cytisus
Orlaya-type,Orlaya
Acanthus-type,Acanthus
Asphodelus/Asphodeline,Asphodelus
Atropa-type,Atropa
Berberis-type,Berberis
Crocus-type,Crocus
Euphorbia-type,Euphorbia
Hypecoum-type,Hypecoum
Lavatera-type,Malva
Ribes-type,Ribes
Salsola-type,Salsola
Astragalus/Oxytropis,Astragalus
cf. Avena sativa,Avena
cf. Peucedanum-type,Peucedanum
cf. Sambucus,Sambucus
cf. Lamiaceae,Lamiaceae
Juglans-type,Juglans
Aesculus-type,Aesculus
Pastinaca-type,Pastinaca
Carlina-type,Carlina
cf. Pterocarya/Juglans,Pterocarya
Solenanthus-type,Solenanthus
cf. Cornus,Cornus
cf. Gentiana,Gentiana
cf. Mentha,Mentha
cf. Oxyria,Oxyria
cf. Rhus,Rhus
Rhamnus/Paliurus,Rhamnus
Solanum-type,Solanum
Tragopogon-type,Tragopogon
Anthriscus-type,Anthriscus
Amygdaloideae,Rosaceae
Cirsium/Gundelia,Cirsium
Noaea-type,Noaea
Cassiope-type,Cassiope
cf. Juglans,Juglans
cf. Lysimachia,Lysimachia
cf. Ostrya/Carpinus,Ostrya
Rhododendron subsect. Ledum-type,Rhododendron
Thalictrum/Coptis,Thalictrum
Ilex/Nemopanthus undiff.,Ilex
Mertensia-type,Mertensia
Ceanothus-type,Ceanothus
Pseudotsuga-type,Pseudotsuga
Coptis-type,Coptis
Rubus-type undiff.,Rubus
Eriogonum-type,Eriogonum
Garrya-type,Garrya
Hydrophyllaceae-type,Hydrophyllaceae
Thuja-type,Thuja
Purshia-type,Purshia
Chenopodium-type,Chenopodium
Celtis/Maclura,Celtis
cf. Saxifragaceae,Saxifragaceae
Ambrosia/Iva,Ambrosia
Picea/Pinus undiff.,Picea
Cupressaceae/Taxaceae undiff.,Cupressaceae
cf. Celtis,Celtis
cf. Euphorbiaceae,Euphorbiaceae
cf. Phlox,Phlox
cf. Silene,Silene
Cupressaceae/Taxaceae,Cupressaceae
Ambrosia/Iva annua,Ambrosia
Angiospermae undiff. (hardwood trees),undiff
Rhamnaceae/Vitaceae,Rhamnaceae
Myrica/Comptonia peregrina,Myrica
cf. Diapensia lapponica,Diapensia
Chrysolepis/Lithocarpus,Chrysolepsis
Juniperus/Calocedrus,Juniperus
cf. Aquilegia,Aquilegia
cf. Castanopsis,Castanopsis
cf. Collinsia,Collinsia
cf. Linanthus,Linanthus
cf. Lupinus,Lupinus
cf. Vitis,Vitis
Ilex-type,Ilex
cf. Cupressaceae,Cupressaceae
cf. Morus,Morus
Cercocarpus/Purshia,Cercocarpus
Angiospermae undiff. (upland herbs),undiff
cf. Bistorta bistortoides,Bistorta
cf. Ceanothus,Ceanothus
Holodiscus-type,Holodiscus
Fragaria-type,Fragaria
cf. Myrica,Myrica
Tidestromia-type,Tidestromia
Chrysolepis-type,Chrysolepsis
Diospyros-type,Diospyros
Arecaceae-type undiff.,Arecaceae
Eugenia-type,Eugenia
Rhus/Toxicodendron,Rhus
Sisyrinchium-type,Sisyrinchium
Rhododendron subsect. Ledum/Chamaedaphne calyculata,Rhododendron
Pinus/Picea,Pinus/Picea
Myrica/Comptonia,Myrica
cf. Parnassia,Parnassia
Pediomelum-type,Pediomelum
Symphoricarpos-type,Symphoricarpos
Chamaesyce-type,Chamaesyce
Rhamnus/Vitis,Rhamnus
Betulaceae/Myricaceae undiff.,Betulaceae
cf. Primula,Primula
Picea sect. Eupicea,Picea
Betula/Myrica,Betula/Myrica
cf. Rubus arcticus,Rubus
Celtis/Maclura-type,Celtis
Hippocastanoideae,Sapindaceae
Rumex/Oxyria digyna undiff.,Rumex
Actaea-type,Actaea
cf. Araceae,Araceae
cf. Cephalanthus,Cephalanthus
Cupressaceae-type,Cupressaceae
Kochia-type,Kochia
Momipites/Caryapollenites,Momipites
cf. Amelanchier,Amelanchier
Rumex-type undiff.,Rumex
cf. Populus,Populus
Acer-type,Acer
Quercus-type,Quercus
Saxifragaceae-type,Saxifragaceae
cf. Rumex,Rumex
cf. Sarcobatus vermiculatus,Sarcobatus
cf. Liliaceae,Liliaceae
cf. Gilia,Gilia
cf. Portulaca,Portulaca
Cichorium-type,Cichorium
Rosaceae/Quercus undiff.,Rosaceae/Fagaceae
Brassicaceae-type undiff.,Brassicaceae
cf. Limonium,Limonium
cf. Castilleja,Castilleja
Heuchera-type,Heuchera
Prunus-type undiff.,Prunus
Sphaeralcea-type,Sphaeralcea
cf. Fraxinus,Fraxinus
cf. Phacelia,Phacelia
Oxytropis-type,Oxytropis
Berlandiera-type,Berlandiera
cf. Bocconia,Bocconia
cf. Viola,Viola
Meliaceae/Sapotaceae undiff.,Meliaceae
cf. Eriogonum,Eriogonum
cf. Phacelia hastata,Phacelia
Rhus/Toxicodendron cf. T. radicans,Rhus
cf. Descurainia,Descurainia
Plantago/Thalictrum,Plantago
cf. Ceanothus velutinus,Ceanothus
cf. Scrophulariaceae,Scrophulariaceae
Combretaceae/Melastomataceae,Combretaceae
Phlox-type,Phlox
Dracocephalum-type,Dracocephalum
Araceae-type,Araceae
Iva-type,Iva
Parthenocissus-type,Parthenocissus
cf. Verbascum,Verbascum
Rhododendron subsect. Ledum/Chamaedaphne,Rhododendron
Taxodium-type,Taxodium
Taxus-type,Taxus
cf. Parthenocissus,Parthenocissus
Clethra-type,Clethra
Acacia-type,Acacia
Claytonia-type,Claytonia
Agoseris-type,Agoseris
Ostrya/Carpinus-type,Ostrya
cf. Shepherdia,Shepherdia
cf. Sanguisorba,Sanguisorba
cf. Verbena,Verbena
Fagus/Nyssa,Fagus
Gilia-type,Gilia
Camassia-type,Camassia
Lithocarpus-type,Lithocarpus
cf. Campanula,Campanula
cf. Mirabilis,Mirabilis
Astragalus/Lupinus,Astragalus/Lupinus
Ranunculus-type undiff.,Ranunculus
Celtis/Aphananthe,Celtis
Juglans/Pterocarya,Juglans
Castanea/Castanopsis,Castanea
Betula sect. Apterocaryon-type,Betula
Betula sect. Betula-type,Betula
Rumex/Oxyria-type,Rumex
Illecebrum-type,Illecebrum
Rumex subg. Acetosa/Oxyria,Rumex
Aphanamixis-type,Aphanamixis
Eurya-type,Eurya
Hippocastanoideae undiff.,Sapindaceae
Lobelioideae,Campanulaceae
Schima-type,Schima
Anchusa/Pulmonaria,Anchusa
Anisosciadium-type,Anisosciadium
Arctium/Jurinea,Arctium
Asperula-type,Asperula
Atractylis-type,Atractylis
Atriplex-type,Atriplex
Beta-type,Beta
Bunium-type,Bunium
Ceratocephala-type,Ceratocephala
cf. Abies,Abies
cf. Acantholimon,Acantholimon
cf. Aconitum,Aconitum
cf. Adonis,Adonis
cf. Astragalus-type,Astragalus
cf. Caucalis,Caucalis
cf. Loranthaceae,Loranthaceae
cf. Papaveraceae,Papaveraceae
cf. Thymelaeaceae,Thymelaeaceae
Ferula-type,Ferula
Halothamnus-type,Halothamnus
Hammada-type,Hammada
Hedysarum/Ebenus,Hedysarum
Inula-type,Inula
Legousia-type,Legousia
Onopordum-type,Onopordum
Turgenia-type,Turgenia
cf. Rhamnaceae,Rhamnaceae
Paronychia/Herniaria-type,Paronychia
Linum-type,Linum
Lythrum-type,Lythrum
Styrax-type,Styrax
Bistorta-type,Bistorta
cf. Genista,Genista
Betula/Carpinus,Betula/Carpinus
Asteroideae undiff.,Asteraceae
Asteroideae,Asteraceae
Poaceae (Cerealia),Gramineae
Poaceae (Cerealia) undiff.,Gramineae
Hystrix,Elymus
Anthemideae,Asteraceae
Asteroideae pro parte,Asteraceae
Coniferae undiff.,Pinales
Asteroideae (coarse spine),Asteraceae
Asteroideae (large),Asteraceae
Pinus subsect. Cembroides,Pinus
Asteroideae (high spine),Asteraceae
Coniferae,Pinales
Picea sect. Omorika,Picea
Betula sect. Costatae,Betula
Equisetum,Equisetum
Equisetaceae,Equisetum
Anthoceros/Phaeoceros,Anthoceros/Phaeoceros
Anthoceros,Anthoceros/Phaeoceros
Anthocerothales,Anthoceros/Phaeoceros
Anthocerotaceae,Anthoceros/Phaeoceros
Anthocerotales (type 1),Anthoceros/Phaeoceros
Anthocerotales (type 2),Anthoceros/Phaeoceros
Anthocerotales (type 3),Anthoceros/Phaeoceros
Anthoceros crispulus,Anthoceros crispulus
Anthoceros punctatus,Anthoceros punctatus-type
Anthoceros punctatus-type,Anthoceros punctatus-type
Anthoceros laevis-type,Phaeoceros laevis-type
Anthoceros laevis,Phaeoceros laevis-type
Phaeoceros laevis,Phaeoceros laevis-type
Phaeoceros,Phaeoceros laevis-type
Phaeoceros laevis-type,Phaeoceros laevis-type
Anogramma leptophylla,Anogramma leptophylla
Anogramma,Anogramma leptophylla
Cheilanthes,Cheilanthes
Cheilanthes-type,Cheilanthes
Cosentinia,Cheilanthes
Cryptogramma crispa,Cryptogramma crispa
Cryptogramma,Cryptogramma crispa
Hymenophyllum,Hymenophyllum
Hymenophyllum wilsonii,Hymenophyllum wilsonii
Hymenophyllum tunbrigense,Hymenophyllum tunbrigense
Hymenophyllum flabellatum,Hymenophyllum flabellatum
Huperzia selago,Huperzia selago
Huperzia selago subsp. arctica,Huperzia selago
Huperzia arctica,Huperzia selago
Lycopodium selago,Huperzia selago
Huperzia,Huperzia selago
Huperzia selago-type,Huperzia selago
Lycopodium appressum,Huperzia selago
Huperzia selago subsp. arctica-type,Huperzia selago
Huperzia selago subsp. selago,Huperzia selago
Huperzia undifferentiated,Huperzia selago
Huperzia petrovii,Huperzia selago
Huperzia serrata,Huperzia serrata
Lycopodiaceae,Lycopodiaceae
Lycopodiaceae undifferentiated,Lycopodiaceae
Lycopodium-type,Lycopodiaceae
Lycopodium cf. L. selago,Lycopodiaceae
Lycopodiaceae sp.,Lycopodiaceae
Lycopodium,Lycopodium
Lycopodium cf. L. clavatum (tetrad),Lycopodium
Lycopodium undifferentiated,Lycopodium
Lycopodium cf. L. annotinum,Lycopodium
Lycopodium annotinum/Diphasium complanatum,Lycopodium
Lycopodium cf. L. complanatum,Lycopodium
Lycopodium indeterminata,Lycopodium
Lycopodium sp.,Lycopodium
Lycopodium cf. L. clavatum,Lycopodium
Lycopodium cf. L. alpinum,Lycopodium
Lycopodium clavatum,Lycopodium clavatum
Diphasium alpinum,Lycopodium clavatum-type
Diphasium cf. D. alpinum,Lycopodium clavatum-type
Diphasium complanatum-type,Lycopodium clavatum-type
Diphasium alpinum-type,Lycopodium clavatum-type
Lycopodium clavatum-type,Lycopodium clavatum-type
Diphasium complanatum,Lycopodium clavatum-type
Diphasium alpinum/D. complanatum,Lycopodium clavatum-type
Diphasium,Lycopodium clavatum-type
Diphasium-type,Lycopodium clavatum-type
Diphasium tristachyum,Lycopodium clavatum-type
Diphasium complanatum/D. tristachyum,Lycopodium clavatum-type
Diphasiastrum tristachyum,Lycopodium clavatum-type
Lycopodium clavatum/Diphasium,Lycopodium clavatum-type
Diphasiastrum alpinum,Lycopodium clavatum-type
Diphasiastrum,Lycopodium clavatum-type
Lycopodium alpinum-type,Lycopodium clavatum-type
Lycopodium alpinum,Lycopodium clavatum-type
Lycopodium alpinum/complanatum,Lycopodium clavatum-type
Lycopodium complanatum,Lycopodium clavatum-type
Diphasiastrum complanatum-type,Lycopodium clavatum-type
Diphasiastrum complanatum,Lycopodium clavatum-type
Diphasiastrum-type,Lycopodium clavatum-type
Diphasiastrum alpinum-type,Lycopodium clavatum-type
Lycopodium complanatum-type,Lycopodium clavatum-type
Diphasiastrum undifferentiated,Lycopodium clavatum-type
Lycopodium annotinum,Lycopodium annotinum-type
Lycopodium annotinum-type,Lycopodium annotinum-type
Lycopodium dubium,Lycopodium annotinum-type
Lycopodium pungens,Lycopodium annotinum-type
Lycopodium annotinum subsp. alpestre,Lycopodium annotinum-type
Lycopodium annotinum subsp. annotinum,Lycopodium annotinum-type
Lepidotis inundata,Lycopodiella inundata
Lycopodiella inundata,Lycopodiella inundata
Lycopodiella,Lycopodiella inundata
Lycopodium inundatum,Lycopodiella inundata
Lycopodium inundatum-type,Lycopodiella inundata
Lycopodium obscurum,Lycopodium obscurum
Lycopodium lagopus,Lycopodium lagopus
Clavatum-type/Diphasium,Lycopodium clavatum-type
Lycopodium juniperoideum,Lycopodium juniperoideum
Pilularia,Pilularia
Pilularia globulifera,Pilularia
Pteridium,Pteridium aquilinum
Pteridium aquilinum,Pteridium aquilinum
Pteridium-type,Pteridium aquilinum
Pteridium aquilinum-type,Pteridium aquilinum
Pteridium undifferentiated,Pteridium aquilinum
Selaginella,Selaginella
Selaginellaceae,Selaginella
Selaginella undifferentiated,Selaginella
Selaginella selaginoides,Selaginella selaginoides
Selaginella selaginoides-type,Selaginella selaginoides
Selaginella helvetica,Selaginella helvetica-type
Selaginella helvetica-type,Selaginella helvetica-type
Selaginella denticulata-type,Selaginella helvetica-type
Selaginella denticulata,Selaginella helvetica-type
Selaginella cf. denticula,Selaginella helvetica-type
Selaginella sibirica,Selaginella sibirica
Selaginella rupestris,Selaginella rupestris
Selaginella apoda,Selaginella apoda
Selaginella sanguinolenta,Selaginella sanguinolenta
Selaginella borealis,Selaginella borealis
Bryophyte spores,Bryophyte spores
Bryophyte spores undifferentiated,Bryophyte spores
Bryales,Bryophyte spores
Bryidae,Bryophyte spores
Bryophytes,Bryophyte spores
Bryales undifferentiated,Bryophyte spores
Bryophytes undifferentiated,Bryophyte spores
Sphagnum,Sphagnum
Sphagnales,Sphagnum
Sphagnum-type,Sphagnum
Encalypta rhabdocarpa,Encalypta rhabdocarpa
Hedwigia,Hedwigia
Encalypta,Encalypta
Philonotis,Philonotis
Polytrichum,Polytrichum
Dicranum,Dicranum
Hypnum,Hypnum
Acaulon-type,Acaulon-type
Encalypta-type,Encalypta-type
Meesia,Meesia
Trachyphyllum,Trachyphyllum
Dicranaceae,Dicranaceae
Filicopsida trilete undifferentiated,Trilete spore(s)
Pteridophyta trilete undifferentiated,Trilete spore(s)
Trilete spore(s) undifferentiated,Trilete spore(s)
Trilete spore(s),Trilete spore(s)
cf. Huperzia selago,Trilete spore(s)
cf. Pteridium,Trilete spore(s)
cf. Lycopodium clavatum,Trilete spore(s)
cf. Lycopodium,Trilete spore(s)
cf. Lepidotis inundata,Trilete spore(s)
cf. Cryptogramma crispa,Trilete spore(s)
cf. Osmunda,Trilete spore(s)
cf. Ophioglossum vulgatum,Trilete spore(s)
cf. Adiantum,Trilete spore(s)
cf. Lycopodiella inundatum,Trilete spore(s)
cf. Diphasiastrum-type,Trilete spore(s)
Trilete spore sculptured,Trilete spore(s)
Trilete spores (roughly verrucate),Trilete spore(s)
Trilete spores (smoothly verrucate),Trilete spore(s)
Pteridaceae,Trilete spore(s)
Trilete fern spores,Trilete spore(s)
Trilete psilate,Trilete spore(s)
Trilete spores (verrucate),Trilete spore(s)
Filicales triletes,Trilete spore(s)
Filicales triletes undifferentiated,Trilete spore(s)
Trilete non-psilate,Trilete spore(s)
Trilete indeterminata,Trilete spore(s)
Trilete ornamented,Trilete spore(s)
Pteris,Pteris
Pteris cretica,Pteris cretica
Salvinia,Salvinia
Salvinia natans,Salvinia
Massulae salvinia,Salvinia
Azolla/Salvinia,Azolla/Salvinia
Salvinia-type,Azolla/Salvinia
Salviniaceae,Azolla/Salvinia
Salvinia/Azolla: massulae,Azolla/Salvinia
Azolla/Salvinia spore(s),Azolla/Salvinia
Azolla,Azolla
Azolla nilotica,Azolla nilotica
Azolla filiculoides: glochidia,Azolla filiculoides
Azolla filiculoides,Azolla filiculoides
Azolla filiculoides: massulae,Azolla filiculoides
Azolla: microspores,Azolla filiculoides
Azolla filiculoides: spores,Azolla filiculoides
Botrychium,Botrychium
Botrychium-type,Botrychium
Botrychium undifferentiated,Botrychium
Botrychium cf. lunaria,Botrychium
Botrychium boreale-type,Botrychium boreale-type
Botrychium virginianum,Botrychium boreale-type
Botrychium boreale,Botrychium boreale-type
Botrychium simplex,Botrychium boreale-type
Botrychium lunaria,Botrychium lunaria-type
Botrychium lunaria-type,Botrychium lunaria-type
Botrychium multifidum,Botrychium lunaria-type
Botrychium biternatum,Botrychium biternatum
Ophioglossum,Ophioglossum
Ophioglossum cf. O. polyphyllum,Ophioglossum
Ophioglossum vulgatum,Ophioglossum vulgatum
Ophioglossum vulgatum-type,Ophioglossum vulgatum
Ophioglossum lusitanicum-type,Ophioglossum lusitanicum-type
Ophioglossum lusitanicum,Ophioglossum lusitanicum-type
Ophioglossaceae,Ophioglossaceae
Marsilea,Marsilea
Marsileaceae,Marsileaceae
Adiantum,Adiantum capillus-veneris
Adiantum capillus-veneris,Adiantum capillus-veneris
Pellaea-type,Pellaea-type
Riccia-type,Riccia
Riccia,Riccia
Riccia lamellosa-type,Riccia
Riccia cf. sorocarpa,Riccia
Riccia sp.,Riccia
Fossombronia,Fossombronia
Riccardia pinguis-type,Riccardia pinguis-type
Hepaticeae,Hepaticae
Hepaticae,Hepaticae
Hepaticae undifferentiated,Hepaticae
Osmunda regalis,Osmunda regalis
Osmunda regalis-type,Osmunda regalis
Osmunda,Osmunda regalis
Osmunda cinnamomea,Osmunda cinnamomea
Osmunda regalis/Osmundastrum claytonianum,Osmunda regalis/Osmundastrum claytonianum
Osmunda undifferentiated,Osmunda-type
Osmundaceae,Osmunda-type
Osmunda-type,Osmunda-type
Osmunda claytoniana,Osmunda claytoniana
Asplenium-type,Asplenium-type
Asplenium,Asplenium-type
Phyllitis,Asplenium-type
Asplenium viride,Asplenium-type
Phyllitis scolopendrium-type,Asplenium-type
Ceterach officinarum,Asplenium-type
Asplenium-type undifferentiated,Asplenium-type
Asplenium trichomanes,Asplenium-type
Asplenium ruta-muraria,Asplenium-type
Scolopendrium,Asplenium-type
Athyrium filix-femina,Athyrium filix-femina
Athyrium,Athyrium filix-femina
Athyrium-type,Athyrium filix-femina
Blechnum spicant,Blechnum spicant
Blechnum,Blechnum spicant
Dryopteris dilatata,Dryopteris dilatata
Dryopteris dilatata-type,Dryopteris dilatata
Dryopteris austriaca,Dryopteris dilatata
Dryopteris filix-mas,Dryopteris filix-mas-type
Dryopteris filix-mas-type,Dryopteris filix-mas-type
Dryopteris filix-mas s.s.,Dryopteris filix-mas-type
Dryopteris oreopteris,Dryopteris filix-mas-type
Dryopteris,Dryopteris-type
Dryopteris-type,Dryopteris-type
Matteuccia-type,Dryopteris-type
Lastrea-type,Dryopteris-type
Dryopteris undifferentiated,Dryopteris-type
Gymnocarpium,Gymnocarpium dryopteris
Gymnocarpium dryopteris,Gymnocarpium dryopteris
Gymnocarpium dryopteris-type,Gymnocarpium dryopteris
Dryopteris linnaeana,Gymnocarpium dryopteris
Phegopteris dryopteris,Gymnocarpium dryopteris
Thelypteris palustris,Thelypteris palustris
Thelypteris palustris-type,Thelypteris palustris
Thelypteris-type,Thelypteris palustris
Thelypteris,Thelypteris palustris
Dryopteris thelypteris,Thelypteris palustris
Woodsia-type,Woodsia-type
Athyrium distentifolium-type,Woodsia-type
Athyrium alpestre-type,Woodsia-type
Athyrium/Woodsia,Woodsia-type
Athyrium distentifolium,Woodsia-type
Woodsia undifferentiated,Woodsia-type
Woodsia ilvensis,Woodsia-type
Woodsia,Woodsia-type
Athyrium alpestre,Woodsia-type
Cystopteris fragilis,Cystopteris fragilis
Cystopteris fragilis-type,Cystopteris fragilis
Cystopteris-type,Cystopteris
Cystopteris undifferentiated,Cystopteris
Cystopteris,Cystopteris
Cystopteris indeterminata,Cystopteris
Rhizomatopteris sudetica,Cystopteris montana-type
Cystopteris montana-type,Cystopteris montana-type
Polystichum-type,Polystichum
Polystichum,Polystichum
Polystichum lonchitis,Polystichum
Dryopteris carthusiana-type,Dryopteris cristata-type
Dryopteris carthusiana,Dryopteris cristata-type
Dryopteris cristata-type,Dryopteris cristata-type
Dryopteris cristata,Dryopteris cristata-type
Dryopteris spinulosa,Dryopteris cristata-type
Dryopteris fragrans,Dryopteris fragrans
Dryopteris crassirhizoma,Dryopteris crassirhizoma
Leucostegia immersa,Leucostegia immersa
Matteuccia,Matteuccia struthiopteris
Matteuccia struthiopteris,Matteuccia struthiopteris
Grammitis,Grammitis
Thelypteris phegopteris,Phegopteris
Lastrea phegopteris,Phegopteris
Phegopteris,Phegopteris
Isoetes,Isoetes
Isoetes (type A),Isoetes
Isoetes cf. Lacustris,Isoetes
Isoetes undifferentiated,Isoetes
Isoete spore(s),Isoetes
Isoetes lacustris,Isoetes lacustris
Isoetes setacea,Isoetes echinospora
Isoetes echinospora,Isoetes echinospora
Polypodium,Polypodium
Polypodium vulgare,Polypodium
Polypodium vulgare-type,Polypodium
Polypodium-type,Polypodium
Polypodium undifferentiated,Polypodium
Polypodium australe,Polypodium
Polypodium sibiricum,Polypodium
cf. Cystopteris,Monolete fern spores
Filicopsida,Monolete fern spores
Filicopsida monolete undifferentiated,Monolete fern spores
Filicopsida undifferentiated,Monolete fern spores
Pteridophyta monolete undifferentiated,Monolete fern spores
Pteridophyta undifferentiated,Monolete fern spores
cf. Thelypteris palustris,Monolete fern spores
cf. Athyrium,Monolete fern spores
cf. Dryopteris felix-mas,Monolete fern spores
Monolete spore(s),Monolete fern spores
Monolete spore(s) undifferentiated,Monolete fern spores
Polypodiaceae undifferentiated,Monolete fern spores
Polypodiaceae,Monolete fern spores
Polypodiaceae-type,Monolete fern spores
Polypodiaceae/Aspidiaceae undifferentiated,Monolete fern spores
Monolete psilate,Monolete fern spores
Monolete verrucate,Monolete fern spores
Monolete spore sculptured,Monolete fern spores
cf. Polypodium,Monolete fern spores
cf. Dryopteris,Monolete fern spores
Polypodiaceae s.l. undifferentiated,Monolete fern spores
Pteridophyta spores,Monolete fern spores
Filicinae,Monolete fern spores
Dryopteris filix-femina,Monolete fern spores
Monolete fern spores,Monolete fern spores
Filicales monoletes,Monolete fern spores
Pteropsida undifferentiated,Monolete fern spores
Dryopteris cf. D. cristata,Monolete fern spores
Filicales,Monolete fern spores
Polypodiaceae p.p.,Monolete fern spores
Filicinae indeterminata,Monolete fern spores
Filicales monoletes undifferentiated,Monolete fern spores
Pteropsida monolete indeterminata,Monolete fern spores
Athyrium filix-mas,Monolete fern spores
Thelypteridaceae,Monolete fern spores
Filicales undifferentiated,Monolete fern spores
Monolete non-psilate,Monolete fern spores
Polypodiales,Monolete fern spores
Pteridophyta monolete with perine,Monolete fern spores
cf. Dryopteris thelypteris,Monolete fern spores
Pteropsida,Monolete fern spores
Monolete ornamented,Monolete fern spores
Fern spore indeterminata,Monolete fern spores
Polypodiophyta,Monolete fern spores
